name,price,size,color,rpm,airflow,noise_level,pwm
Thermalright TY,,120,Black / Red,"700,1300",64.52,30.6,true
Scythe GlideStream,,140,Black,1600,106,36,false
Aerocool Streamliner,,140,Silver,1000,54.7,"17,19.6",false
Deepcool GF,,140,Black,"700,1200",71.8,"17.6,26.7",true
Phanteks F120SP,,120,Black / White,1300,54.4,24.2,false
Thermaltake Riing,,120,Black / Orange,"1000,1500",40.6,"18.7,24.6",false
Scythe Slipstream,,120,Black,2000,45.47,37,false
Thermaltake Luna Slim,,140,Black / White,1200,38.59,24,false
EK Vardar F4-120ER,,120,White,2200,77,33.5,true
Phanteks F120MP,,120,Black,"500,1800",53.3,25,true
ARCTIC F8,,80,White / Black,"850,2000",31,,true
Deepcool XFAN,,120,White,1300,65.16,26,false
Thermaltake Riing 3-Pack,,120,Black,"500,1400",48.79,"18.2,24.8",true
Deepcool XFAN,,40,Black,4500,4.82,24.3,false
Corsair SP120 High Performance,,120,White / Black,1400,52,26,true
Nanoxia Deep Silence,,120,Black / Green,"900,1300","26.5,60.1","8.6,14.2",false
Cooler Master MasterFan Pro Air Balance,,120,Black / White,"650,1300",42.7,"6,20",true
LC-Power LC-CF-120-PRO,,120,Translucent Black,"500,1200","27.6,68.4","14.6,60.8",true
Cooler Master MasterFan Pro Air Pressure,,140,Black,"650,1550",46.2,"6,20",true
ARCTIC BioniX F140,,140,Black / Red,1800,104,25.3,false
ARCTIC BioniX F140,,140,Black / Green,1800,104,25.3,false
BitFenix Spectre Pro,,230,Black / White,900,156.72,25.6,false
Apevia S 3-Pack,,120,Black / Red,1500,57.67,24.7,false
Apevia 312L-DMC 3-Pack,,120,Black / Multicolor,1500,57.67,24.7,false
ARCTIC F9 PST 5-Pack,,92,Black / White,"550,1800",43,,true
BitFenix Spectre Pro All White,,230,White,900,156.27,25.6,false
Evercool Evergreen,,140,Green,1200,,,false
BitFenix Spectre Pro All White,,230,Clear,900,156.27,25.6,false
Aerocool Dark Force,,140,Black,1200,48,22,false
Corsair AF140 (2018) 2-Pack,,140,Black / White,1150,62,26,false
Antec Prizm,,120,Black,2000,45.03,32.6,true
Antec Prizm 2+C 2-Pack,,140,Black,1700,65.03,32,true
Anidees AI AUREOLA 3-Pack,,120,Black,1500,35.2,24.7,false
Cooler Master MasterFan SF120R,,120,Black,"650,2000",59,"8,30",true
Corsair AF140L,,140,Black / Gray,1000,67.43,,false
GameMax Razor ARGB,,120,Black,1200,60,26,false
Apevia FrostBlade 4-Pack,,120,Black,1350,57.67,24.7,false
ARCTIC F8 TC,,80,White / Black,2000,31,,false
ARCTIC P8 TC,40.55,80,Black,"200,3000",23.4,,false
Silverstone FW,30.81,120,Black / Transparent,"800,2000","13.1,32.6","14.7,24.6",true
MagniumGear Skiron,,120,Black / White,1500,50,29,true
Scythe Kaze Flex Slim,,120,Gray / Black,"300,1200","8.28,33.86","2.7,23.9",true
Enermax SquA RGB,,120,Black,"300,1500","24.53,68.27","12,23",true
Cooler Master Silencio FP,,120,Black,1200,38,11,false
Iceberg Thermal IceGALE,,80,Black / White,"800,2000",29,"0,26",true
Iceberg Thermal IceGALE,,120,Black / White,"500,1850",76,"0,35",true
Iceberg Thermal IceGALE Xtra,,120,Teal / White,"500,3000",127,"0,44",true
Iceberg Thermal IceGALE ARGB,,120,Black / Teal,"500,2200",94,"0,38",true
Thermaltake Pure A12,,120,Black,"500,1500",,,true
In Win Sirius Extreme ASE120P 3-Pack,,120,Black,"400,1500",54,"21,25",true
ADATA Vento 3-Pack,,120,Black / White,1200,45.3,23,false
ID-COOLING NO-9225-XT-ARGB,,92,Black / White,"600,2200",45.8,"14,25.8",true
ID-COOLING DF-12025-RGB-TRIO 3-Pack,,120,Black,"900,2000",56.5,"16,31.5",true
ID-COOLING XF-12025-RGB-SNOW,,120,White,"700,1800",74.5,"18,35.2",true
ID-COOLING SF-12025-W,,120,White,"700,1500",62,"18,26.4",true
Scythe Wonder Snail 120,,120,Black,"350,1200","8.01,37.73","4,18.6",true
ID-COOLING ZF-12025 Pastel,,120,Blue,"900,2000",55.2,"16.3,33.5",true
ARCTIC F PST 5-Pack,,140,Black,"200,1350",74,,true
Cooler Master MOBIUS 120P ARGB 30TH ANNIVERSARY EDITION,,120,Black / Blue,,75.2,30,true
ADATA XPG HURRICANE,,140,Black,"700,1800",91,28.1,true
Alpenföhn JetStream,,120,Black,"400,1600",55.326,22.8,true
Gelid Solutions Silent 9,,92,Black,1500,31.32,20,false
Thermalright TL-B14W EXTREM,,140,White,2000,110.4,31.4,true
Thermalright TL-E12B EXTREM,,120,Black,1850,78,27.7,true
Cougar VORTEX VK120,,120,Black,"600,1500",48.98,29.8,true
Geometric Future Squama 2501 3-Pack,,120,Black,2000,80.81,34.2,true
Apevia Lunar Pro 3-Pack,,140,White / Black,1200,59.6,29.4,false
Apevia Lunar Pro 4-Pack,,120,White / Black,1350,57.67,24.7,false
In Win Luna AL120,,120,Black / White,"600,1800",82.96,25,true
ID-COOLING TF-12025-PRO-ARGB,,120,Black,"500,1800",82.5,35.2,true
ID-COOLING TF-12025-PRO-ARGB,,120,White,"500,1800",82.5,35.2,true
ID-COOLING TF-12025-PRO-ARGB REVERSE,,120,,"500,1800",82.5,35.2,true
Xilence XPF140.R,,140,Red / Black,900,41.37,20,false
Xilence XPF80.R.PWM,,80,Red / Black,"800,1800",21.8,20,true
Antec Neo Prizm T3 3-Pack,,120,White,"600,2000","19.24,69.86","9.73,31.62",true
TEAMGROUP T-FORCE RT-X120,,120,Black,"600,2200","61.4,71.12","27.88,39.9",true
Silverstone FHP,31.29,140,Black,"500,2000","42.8,171","13.4,43.5",true
BitFenix Spectre Pro,,140,Black / White,1200,86.73,22.8,false
Silverstone FM,24.28,92,White,"1200,3000","21.4,53.6","9.3,29.2",false
Kingwin CF-014LB,,140,Black,1000,58,23,false
Fractal Design Dynamic X2,,140,White / Black,"500,1700","47.9,105.9",33.7,true
Thermalright TL-B Extrem LCP 3-Pack,,120,Black,2150,69,28.1,true
Silverstone FHP,31.29,140,Black,"1200,2000","42.8,171",43.5,false
StarTech FAN9X25TX3L,16.98,92,Black,1600,31.84,25,false
Evercool EC9238H12BP,16.95,92,Black,"1000,3000",,35,true
Phanteks F120SP,20.99,120,Black / White,1300,54.4,24.2,false
Scythe Kaze Flex Slim,,120,Gray / Black,1800,50.79,30,true
Enermax SquA RGB,15,120,White,"300,1500","24.53,68.27","12,23",true
Iceberg Thermal IceGALE Xtra,,80,Black / White,"800,3000",37,"0,29",true
Scythe Kaze Flex,13.95,92,Black,"300,2300","6.75,48.88","7.3,28.83",true
Gelid Solutions Stella Infinity,,120,Black,"500,1600",70,35,true
Alphacool Apex Stealth Metal,22.5,120,White / Black,"400,3000",70.98,40.1,true
Valkyrie V12,17.09,120,White,"700,1850",75,34,true
BitFenix Spectre,,200,Black,700,47.4,20,false
SilenX Effizio,15.85,120,White,1400,74,15,false
Silverstone FN,16.69,120,Clear,1200,58.47,25.15,false
Vantec Stealth,6.53,92,Black,1750,28,20,false
Gelid Solutions Slim,,120,Blue,1500,48.3,24.6,false
Evercool EC8038HH12BP,13.49,80,Black,"2000,6500",37.1,"22,56.2",false
StarTech FAN9X25TX3H,16.44,92,Black,2600,48.43,33,false
NoiseBlocker ELoop B,32.69,120,White,800,33.72,8,false
Prolimatech Vortex,8.99,120,Red,"1200,1600",72.67,29.1,false
BitFenix Spectre,,120,Translucent Black,"700,1800",51.3,22.5,true
Akasa Apache Black,50.97,120,Black,"600,1300",57.53,"6.9,16.05",true
ARCTIC F9 Pro,,92,White / Black,2000,39,,false
Insignia NS-PCF8050,,80,Black,2000,23.96,22.3,false
Phanteks F140SP,22.99,140,Black / White,1200,82.1,19,false
Reeven Coldwing,12.99,120,Yellow / Black,800,43,14.5,false
Fractal Design Silent LL,,120,Black,1200,41.8,24.8,false
Fractal Design Silent LL,,120,Black,1200,41.8,24.8,false
Alpenföhn Wing Boost 3 ARGB,,120,White,"700,2200",77.9,36.8,true
Fractal Design Prisma SL,,140,Black / White,1000,63.33,19.4,false
Fractal Design Prisma SL,,140,Black / White,1000,63.33,19.4,false
Fractal Design Venturi,,120,White / Black,"1100,1400","65.8,83.4","19,25.3",false
Fractal Design Venturi,,140,White / Black,"400,1500","24,78.1","10,30.1",true
Deepcool MF S 3-Pack,,120,Silver / Black,"400,1500",37.1,26,true
Scythe Kaze Flex Slim,,120,Gray / Black,1200,33.86,23.9,true
Gelid Solutions Silent Pro 14 PWM,,140,Black / White,"450,1500",,27.8,true
Thermalright TL-B Extrem LCP,,120,Black,2150,69,28.1,true
Vetroo SA-120,,120,White,"800,1300","26.05,58.18",36.1,true
BitFenix Spectre Pro,,200,Black,900,148.72,27.5,false
BitFenix Spectre Pro,,200,Black,900,148.72,27.5,false
BitFenix Spectre,,120,Black,1000,43.5,20,false
BitFenix Spectre,,140,Black,1000,47.7,20,false
BitFenix Spectre,,140,Black,1000,47.7,20,false
BitFenix Spectre,,140,Black,1000,47.7,20,false
BitFenix Spectre,,200,Black,700,47.4,20,false
BitFenix Spectre,,200,Black,700,47.4,20,false
BitFenix Spectre,,200,Black,700,47.4,20,false
BitFenix Spectre,,200,Black,700,47.4,20,false
BitFenix Spectre,,230,Black,900,97.8,20,false
BitFenix Spectre,,120,Translucent Black,1800,51.3,22.5,false
BitFenix Spectre,,140,Translucent Black,1800,56.1,24.2,false
BitFenix Spectre,,120,White,1800,51.3,22.5,false
BitFenix Spectre Pro,,120,Clear,1200,56.22,18.89,false
BitFenix Spectre Pro,,120,Black,1200,56.22,18.89,false
BitFenix Spectre,,200,Black,700,47.4,20,false
Cooler Master R4-BC8R-18FB-R1,,80,Clear,1800,21.7,19,false
Cooler Master Turbine Master Mach 1.8,,120,Black,1800,80.3,30.5,false
Cooler Master Excalibur,,120,Black,"600,2000","26.4,85.6","13,30",false
NZXT Air Flow,,140,Clear,1000,83.6,24.5,false
NZXT Air Flow,,140,Clear,1000,83.6,24.5,false
Phanteks F140TS,,140,Blue,"750,1200","45.1,78.09","13.4,19",false
Phanteks F140TS,,140,Orange,"750,1200","45.1,78.09","13.4,19",false
Phanteks F140TS,,140,White,"750,1200","45.1,78.09","13.4,19",false
Prolimatech Vortex,19.98,140,Clear,1000,87,18.1,false
Rosewill Hyperborea,,120,Black,"600,1300",57.53,"6.9,16.05",true
Aerocool Shark,,120,Green,"800,1500","32.5,82.6","12.6,26.5",false
Aerocool Shark,,120,Red,"800,1500","32.5,82.6","12.6,26.5",false
Aerocool Shark,,140,Red,"800,1500","50,96.5","14.5,29.6",false
Antec 761345-75092-9,,92,Clear,2200,38,27,false
Antec 761345-75081-3,,80,Clear,2600,34,30,false
Antec 761345-75020-2,,80,Clear,2600,34,30,false
Antec Two Cool,,120,Black,"600,1200","21.3,42.6","17,23.7",false
Antec TRICOOL,,80,Red,"1500,2600","20,34","18,30",false
Apevia CF12S-UBL,,120,Blue,1700,63.85,29.67,false
Apevia CF12SL-4C,,120,Clear,1700,63.85,29.67,false
Apevia CF12SL-TRD,,120,Black,1500,50.28,21.1,false
Apevia CF12SL-TGN,,120,Black,1500,50.28,21.1,false
Apevia CF12SL-TBL,,120,Black,1500,50.28,21.1,false
Apevia CF20SL-URD,,200,Red,800,125,20,false
Apevia CF4SL-URED,,80,Red,2000,25.64,22.05,false
Apevia CF4SL-UGN,,80,Green,2000,25.64,22.05,false
Apevia CF4SL-UBL-LED,,80,Blue,2000,25.64,22.05,false
Apevia CF4SL-4C,,80,Clear,2000,25.64,22.05,false
Apevia 14S-BT,,140,Green,1200,59.6,29.4,false
Apevia CF8SL-BRD,,80,Red,1500,17.21,20,false
Apevia CF8SL-BBL,,80,Blue,1500,17.21,20,false
Masscool FDV12025L1L34,,120,Red,1500,52.05,25,false
Masscool BLD-12025V1R,,120,Red,1500,60,23.5,false
Silverstone Air Penetrator,,120,Clear,1500,35.36,22.4,false
Xigmatek eXTREME SILENT,,140,Black,1000,65,18,false
Xigmatek eXTREME SILENT,,80,Black,2200,36,24,false
Apevia CF8S-UGN,,80,UV Green,2000,25.64,22.05,false
ARCTIC F12 Pro,,120,White / Black,1500,57,,true
ARCTIC F12 Pro,,120,White / Black,1500,54,,false
ARCTIC F9 CO,,92,Black,"550,1800",43,,false
ARCTIC F8,,80,White / Black,"850,2000",31,,true
Enermax Marathon,,120,Clear,1000,44,17,false
Enermax Marathon,,80,Clear,1500,24,14,false
Enermax Magma,,120,Red,1500,69.15,18,false
Enermax Magma,,80,Red,2200,34.15,21,false
Enermax T.B. Vegas Trio,,120,Translucent Black,"500,1600","20.42,67.48",14,true
Enermax D.F. Vegas Duo,,80,Clear,"900,2500","16.59,38.52",17,false
Enermax D.F. Vegas Duo,,140,Clear,"700,1500","42.37,90.8",15,false
Enermax D.F. Vegas Duo,,120,Clear,"800,1700","33.26,71.76",16,false
Evercool EC-SSF-12,,120,White,"800,1400",,"19,26",false
Enermax T.B. Silence,,120,Clear,1200,53.02,14,false
Enermax T.B. Apollish,,140,Blue,750,45.4,15,false
Enermax UCCL12N,,120,White,1500,71.25,18,false
Logisys CF120DCA,,120,Black,1500,57.91,26.6,false
Gelid Solutions Slim,,120,Black,"900,1600","25,52.4","12.3,25.4",false
Gelid Solutions Wing,,140,Blue,1200,80,26,false
Evercool FAN-LD9225B-EC1,,92,Clear,2300,31.62,26,false
Evercool F-EC1225A1HBT,,120,Black,2600,88,48,false
Logisys CF80GB,,80,Green,1300,,,false
Zalman F1 Plus,,80,Black,"1700,2800",,20,false
Xigmatek eXTREME SILENT,,92,Black,2000,37.79,24,false
Xigmatek XLF,,80,Orange,2200,29.2,25,false
Xigmatek XAF,,140,Blue,"800,1300",90.3,18,false
Xigmatek XAF,,140,Black,"800,1300",90.3,18,false
Xigmatek XAF,,140,Orange,"800,1300",90.3,18,false
Xigmatek XAF,,140,Black,"800,1300",90.3,18,false
Xigmatek XAF,,140,White,"800,1300",90.3,18,true
Masscool FDVB12025L1L,,120,Blue,1500,52.05,25,false
Masscool FD14025S1L3/4,,140,Black,1500,57.12,24.7,false
Masscool BLD-14025S1L,,140,Clear,1500,57.12,24.7,false
Masscool BLD-09025S1M,,92,Clear,2400,45.18,28.6,false
SilenX Effizio,17.48,80,Red,1700,32,15,false
SilenX Effizio,15.38,80,Yellow,1400,25,12,false
Rosewill RFX-80,,80,Red,"1800,3000",38.08,32.31,false
Rosewill RFX-120BL,,120,Clear,"1200,2200","43.5,87.5","23.5,38.15",false
Rosewill RFX-120,,120,Red,"1200,2200",87.5,38.15,false
SilenX Effizio,20.95,120,Yellow,1100,44,12,false
SilenX Effizio,19.13,92,Red,1600,42,15,false
SilenX Effizio,23.89,140,Yellow,900,48,12,false
SilenX Effizio,28.33,120,Clear,1400,74,15,false
Silverstone Air Penetrator,,120,Blue,1500,31.4,31.4,false
Silverstone SCOOL,,80,Blue,"900,1750","14.68,28.55","15,19",false
Silverstone FN,,120,Clear,1200,58.47,25.15,false
StarTech FAN4X1LP4,,40,Black,"5000,5499","1,5","20,25",false
Thermaltake ISGC,,80,White,"800,1600",24.4,18.2,false
Thermaltake Mobile Fan,,120,Orange,"250,1500",66.55,"19,33.5",false
Thermaltake Mobile Fan II,,80,Black,"1300,3000",47.28,"17,31",false
StarTech FANBOX,,80,Black,2000,24.81,23,false
StarTech FANBOX,,80,Black,3000,37.27,27,false
Vantec Thermoflow,,120,Black,"1300,2200","54.3,92","29,39",false
Xigmatek eXTREME SILENT,,120,Black,1800,75,20,false
Vantec Thermoflow,12,92,Black,"1850,3100","34.79,58.5","29,40",false
Vantec Thermoflow,,80,Black,"1950,3400","23.8,41.6","25.5,37.5",false
Xigmatek Crystal,,120,Clear,1500,61.37,20,false
Xigmatek Crystal,,120,Clear,1500,61.37,20,false
Xigmatek Crystal,,200,Clear,800,76,18,false
Xigmatek Crystal,,200,Clear,800,76,18,false
Xigmatek Crystal,,200,Clear,800,76,18,false
Xigmatek Crystal,,200,Clear,800,76,18,false
Xigmatek Crystal,,200,Clear,800,76,18,false
Xigmatek Crystal,,80,Clear,2200,29.24,25,false
Antec 75003,,120,Clear,2000,79,29.8,false
Antec 75121,,120,Clear,2000,79,30,false
Antec 75120,,120,Clear,2000,79,30,false
Antec 75093,,92,Clear,2200,38,27,false
Antec 75080,,80,Clear,2600,34,30,false
Antec 75026,,120,Clear,2000,79,30,false
Antec 75024,,120,Clear,2000,79,30,false
Antec 75002,,92,Clear,2600,42.4,33,false
Antec 75000,,80,Clear,2600,34,30,false
Antec 77095,,120,Clear,1600,56,28,false
Apevia CF12SL-BRD,,120,Red,1500,50.28,21.1,false
Apevia CF12SL-BBL,,120,Blue,1500,50.28,21.1,false
Apevia CF12SL-B4C,,120,Clear,1500,50.28,21.1,false
Apevia CF12S,,120,Clear,1700,63.85,29.67,false
Apevia 14SL-BL,,140,Blue,1200,59.6,29.4,false
Apevia CF14SL-BRD,,140,Red,1200,59.6,20.6,false
Apevia CF14SL-BGN,,140,Green,1200,59.6,20.6,false
Apevia CF14SL-BBL,,140,Blue,1200,59.6,20.6,false
Apevia CF12SL-UBL,,120,Blue,1500,57.67,24.7,false
Apevia CF312SL-UBL 3-Pack,,120,Blue,1700,63.85,29.67,false
Cooler Master SAF-B82-E1,,80,Black,2500,32.11,26,false
Cougar Dual-X,,140,Green,1000,73.18,18,false
Cougar Dual-X,,120,Orange,1200,64.37,16.6,false
Cougar Dual-X,,120,Green,,64.37,16.6,false
Cougar CFD,,120,Blue,1200,64.37,16.6,false
Apevia CF4S-UBL,,80,Blue,2000,25.64,22.05,false
Cougar Vortex,16.98,120,Black,1200,60.4,17.7,false
Cougar Vortex,,140,Orange,"700,1200","55.5,70.5","16.4,19.2",false
Cougar Vortex,,140,Orange,1000,64.5,17.9,false
NZXT FS,,193,Black / White,700,89.5,20.16,false
NZXT FS,,193,Black / White,700,89.5,20.16,false
NZXT FS,,193,Black / White,700,89.5,20.16,false
Xigmatek XAF,,120,Blue,1500,75.3,24,false
Xigmatek XAF,,120,Black,"1000,1800",90.3,26,false
Xigmatek XAF,,120,Black,1500,75.3,24,false
Xigmatek XAF,,120,Orange,1500,75.3,24,false
Xigmatek XAF,,120,White,1500,75.3,24,false
Xigmatek XAF,,120,Black,1500,75.3,24,false
Xigmatek Crystal,,80,Clear,2200,32.6,25,false
Zalman SF2,,92,White,2000,,23,false
Silverstone FN,,120,Black,1200,53.24,26.6,false
Masscool FDC08025S1M,,80,Clear,2700,32.95,26.5,false
Masscool FD12025S1L3/4,,120,Black,1500,52.05,25,false
Masscool FD12025B1L3/4,,120,Black,1500,52.05,25,false
Masscool FD08025S1M4,,80,Black,2500,31.73,28,false
Masscool FD08025B1M3/4,,80,Black,2700,32.95,26.5,false
Masscool BLD-08025S1M,,80,Clear,2700,32.65,26.5,false
Logisys SF80,,80,Gray / Blue,"900,2200",22.6,"17.6,23.4",false
Logisys SF120,,120,Blue,1500,70.5,"17.6,27.8",false
Logisys LT400RD,,80,Clear,1800,21.71,20,false
Logisys LT400PL,,80,Clear,1800,21.71,20,false
Logisys CF120RD,,120,Clear,"1800,2000",69.15,39.29,false
Logisys CCF80UVGN,,80,Green,2700,31.73,28,false
Logisys CCF80BL,,80,Clear,2700,31.73,28,false
Evercool 1225H12B-Y21,,120,Black,4500,147.69,54.9,false
Evercool F-EC9733H12BA-B,,92,Black,"2200,2800",15.19,26,false
Evercool Evergreen,,80,Green,1400,,16,false
Evercool FAN-AL12025B,,120,Silver,2000,79.14,,false
Evercool FAN-AL9025B,,92,Silver,2200,40.9,,false
Evercool FAN-EC8015M12CA,,80,Black,2500,28.49,26,false
Evercool FAN-EC4020M12CA,,40,Black,5000,5.62,21,false
Evercool FAN-EC4010M12CA,,40,Black,5000,6.24,21,false
Evercool FAN-EC4007M12CA,,40,Black,5500,4.8,25,false
Evercool FAN-EC12025M12C,,120,Black,2000,72.94,36,false
Evercool FAN-LD9225B-EC2,,92,Clear,1600,25.8,22,false
Evercool FAN-EC9225M12CA,,92,Black,2200,38.35,25,false
Evercool FAN-EC8025M12CA,,80,Black,2500,32.4,28,false
Evercool Spider Filter,18.29,92,Red,2200,41,22,false
StarTech FAN8X25TX3L,15.23,80,Black,2000,26.6,27,false
Scythe Gentle Typhoon,,120,Gray,1850,57.68,28,false
Scythe Gentle Typhoon,32,120,Gray,800,28.25,9,false
Scythe Gentle Typhoon,,120,Gray,1150,37,16,false
Scythe Gentle Typhoon,,120,Gray,1450,50.03,21,false
Aerocool Shark,,120,Black,"800,1500","32.5,82.6","12.6,26.5",false
Aerocool Shark,,120,Blue,"800,1500","32.5,82.6","12.6,26.5",false
Gelid Solutions Wing,,120,Translucent Yellow,1500,64.3,"12,25",false
Gelid Solutions Wing,,92,Translucent Blue,2000,39.79,22.5,false
NoiseBlocker BlackSilentPro P-1,,140,Black,700,28.84,9,false
NoiseBlocker BlackSilentPro P-2,,140,Black,1200,32.37,22,false
NoiseBlocker BlackSilentPro P-3,,140,Black,1700,90.05,"33,3",false
NoiseBlocker Black Silent Pro PK-HP,,140,Black,1500,71.22,29,true
NoiseBlocker BlackSilentFan X-2,,140,Translucent Blue,1100,50.02,20,false
NoiseBlocker BlackSilentFan X-1,,140,Translucent Blue,800,35.31,13,false
NoiseBlocker BlackSilentFan X-P,,120,Translucent Blue,2000,75.33,31,true
NoiseBlocker BlackSilentFan X-2,,120,Translucent Blue,1500,57.68,24,false
NoiseBlocker BlackSilentFan X-1,,120,Translucent Blue,1000,40.61,13,false
NoiseBlocker BlackSilentFan X-2,,92,Translucent Blue,1800,38.25,21,false
NoiseBlocker BlackSilentFan X-1,,92,Translucent Blue,1500,29.42,17,false
NoiseBlocker BlackSilentFan X-2,,80,Translucent Blue,1800,26.48,18,false
NoiseBlocker BlackSilentFan X-1,,80,Translucent Blue,1300,15.3,10,false
NoiseBlocker BlackSilentFan X-2,,40,Translucent Blue,3800,3.94,14,false
NoiseBlocker BlackSilentPro P-2,,120,Black,1400,56.5,23,false
NoiseBlocker BlackSilentPro P-1,,92,Black,1300,24.72,14,false
NoiseBlocker BlackSilentPro P-P,,80,Black,2000,31.78,18,true
NoiseBlocker BlackSilentPro P-1,,80,Black,1500,17.24,15,false
NoiseBlocker BlackSilentPro P-P,,80,Black,2500,30.6,26,true
NoiseBlocker BlackSilentPro P-1,,40,Black,2800,4.12,14,false
NoiseBlocker ELoop B,,120,White,2000,77.92,28,true
NoiseBlocker ELoop B,,120,White,1500,58.09,21,true
NoiseBlocker ELoop B,,120,White,2400,88.46,34,false
NoiseBlocker ELoop B,29.95,120,White,1900,71.33,27,false
NoiseBlocker Multiframe,,120,Translucent Gray,1500,58.85,23,true
NoiseBlocker Multiframe,,120,Translucent Gray,1250,51.2,16,false
NoiseBlocker Multiframe,,80,Translucent Gray,2200,34.72,19,false
NoiseBlocker Multiframe,,80,Translucent Gray,1700,27.66,15,false
NoiseBlocker Multiframe,,80,Translucent Gray,1200,17.65,8,false
NoiseBlocker Multiframe,,80,Translucent Gray,2000,31.78,17,true
Phanteks F140TS,,140,Red,"750,1200","45.1,78.09","13.4,19",false
BitFenix Spectre,,200,White,700,47.4,20,false
BitFenix Spectre Pro,,140,Black,1200,86.73,22.8,false
BitFenix Spectre Pro,,140,Clear,1200,86.73,22.8,false
BitFenix Spectre,,140,Translucent Black,1800,56.1,24.2,true
BitFenix Spectre,,120,Translucent Black,1800,51.3,22.5,true
Gelid Solutions Wing,,80,Blue,2000,28.1,"10,21",false
Gelid Solutions Wing PL,,120,Black / Blue,"600,1800",75.59,"10,26.8",true
Gelid Solutions Silent,,92,White,1500,31.32,20,false
Gelid Solutions Silent,,80,White,1600,20.72,18,false
Gelid Solutions Silent,,120,White,"750,1500",58,"12,25.5",true
Gelid Solutions Silent,,92,White,"900,2000",37.89,"11,23.5",true
Gelid Solutions Silent,,80,White,"900,2000",27,"10,21.5",true
Gelid Solutions Wing PL,,120,Green,"600,1800",75.59,"10,26.8",true
Gelid Solutions Silent TC,,80,White,"900,2000",27,"10,21.5",false
Gelid Solutions Silent TC,,120,White,"750,1500",58,"12,25.5",false
Logisys LT80UVBL,,80,UV Blue,1800,21.71,20,false
Logisys LT400GN,,80,Clear,1800,21.71,20,false
Logisys LT400BL,,80,Clear,1800,21.71,20,false
Logisys CF120GB,,120,Green,,44.71,26,false
Masscool BLD-12025V1,,120,Clear,1500,60,23.5,false
Logisys SF140,,140,Black / Blue,"700,1200",71.8,"17.6,26.7",false
Logisys LT80UVRD,,80,Red,1800,21.71,20,false
Logisys LT80UVGN,,80,Green,1800,21.71,20,false
Masscool FDC14025S1L,,140,Clear,1500,57.12,24.7,false
Nexus SP802512H-03PWM,,80,Clear,2800,38,16.2,true
Nexus DF1209SL-3,,92,White,1500,27,19.2,false
Nexus D12SL-12PWM,13.03,120,Clear,2000,76,"15.5,26.9",true
Nexus D12SL-12BL,,120,Clear,1000,36.86,18,false
Prolimatech Vortex,,140,Blue,1000,87,18.1,false
Nexus SP802512L-03,,80,White,1500,20.2,17.6,false
Silverstone Air Penetrator,,120,Clear,1500,35.36,22.4,false
Rosewill RFA-80-WL,,80,Clear,2500,33.21,22.41,false
Rosewill RFA-80-K,,80,Black,2500,33.21,22.41,false
Thermaltake Thunderblade,,120,Red,1800,70.2,31.7,false
Silverstone FN81,,80,Black,2050,25.46,23.5,false
Silverstone FN,,180,Clear,700,100,18,false
Silverstone FM,,180,White,"500,1300","65,150","17,36",false
Xigmatek Crystal,,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,120,Clear,1500,68.33,20,false
Thermaltake Thunderblade,,120,Clear,1800,70.2,31.7,false
Xigmatek XLF,,120,Orange,1500,61,20,false
Xigmatek Crystal,,80,Clear,2200,,,false
Xigmatek Crystal,,140,Clear,1000,60.46,16,false
Xigmatek Crystal,,140,Clear,1000,60.46,16,false
Xigmatek Crystal,,140,Clear,1000,60.46,16,false
Xigmatek XLF,,140,Black,1000,63.5,16,false
Xigmatek XLF,,140,Clear,1000,63.5,16,false
Xigmatek XLF,,140,Orange,1000,63.5,16,false
Xigmatek XLF,,120,Blue,1500,61,20,false
Xigmatek XLF,,120,Black,"800,1500",61,20,true
Xigmatek XLF,,120,Clear,1500,61,20,false
Xion Alphawing,,120,White,1200,51.02,"19.6,25.2",false
Xion Alphawing,,120,Translucent Black,1200,51.02,"19.6,25.2",false
Xion Alphawing,,120,Blue,1200,51.02,"19.6,25.2",false
Xigmatek XLF,,200,Blue,800,76,18,false
Xigmatek XLF,,200,Black,800,76,18,false
Xion Alphawing,,80,White,2000,25.65,"17.2,22",false
Xion Alphawing,,140,White,1000,59.6,"18.6,23.3",false
Xigmatek XLF,,200,Orange,800,76,18,false
Apevia CF8S,,80,Clear,1500,16.85,16.6,false
Apevia CF8SL-B4C,,80,Clear,1500,17.21,20,false
BitFenix Spectre Pro,,140,Black,1200,86.73,22.8,false
Evercool FAN-EC12038M12B,,120,Black,2300,79.9,38,false
Evercool CL8035/LD2,,80,Clear,2300,31.62,26,false
Logisys CCF80UVBL,,80,Clear,2700,31.73,28,false
NZXT Air Flow,,140,Clear,1000,83.6,24.5,false
Rosewill RFA-80-BL,,80,Blue,2500,33.21,22.41,false
Silverstone SCOOL,,120,Blue,"400,950","17.75,42.15","15,18",false
ARCTIC ACF8 Pro,,80,White / Black,"700,2000",,,true
Aerocool Shark,,140,Green,"800,1500","50,96.5","14.5,29.6",false
Aerocool Shark,,140,White,"800,1500","50,96.5","14.5,29.6",false
BitFenix Spectre,15.99,140,White,1000,47.7,20,false
Gelid Solutions Silent,,140,Black,"750,1200",74.5,"12,25.1",true
